season,home_team,away_team,home_attack,home_defense,home_midfield,home_overall,home_form,away_attack,away_defense,away_midfield,away_overall,away_form,home_goals,away_goals
28,Manchester United,West Ham,27.218547826756808,24.366420461045134,25.138292447669503,25.376433068083507,0.8234678842865122,24.47133119468502,26.906503263705854,24.904602653590153,25.642111480302084,0.8509501456766285,5,7
28,Manchester United,Tottenham,27.218547826756808,24.366420461045134,25.138292447669503,25.376433068083507,0.8267225869235322,24.945312687674285,24.4420785807245,25.56079612238445,24.92492243104874,0.8504840417797922,8,4
28,Chelsea,Brentford,25.203403330680647,24.67301028905161,25.096376267109523,25.00504216154919,0.8303939152975252,24.98109011426031,26.43389431097165,25.013981817166396,25.431184444533017,0.8238483374727757,4,7
28,Newcastle,Brighton,26.473412741037,24.54238460165046,26.098632787481588,25.602964443387926,0.8518250404475328,23.595880089578905,24.689690736703753,25.382227132148643,24.51947229790627,0.8264653596267535,8,1
28,Bournemouth,West Ham,24.455971067504784,25.38456178710604,24.899909090142895,24.92827858233918,0.8130484698781175,24.47133119468502,26.901927895687,24.904602653590153,25.640128820827247,0.8536729951507948,1,7
28,West Ham,Wolves,24.47133119468502,26.896639075174182,24.85185504943573,25.62377097083051,0.8533279461418924,26.831686147657603,24.814361106372974,24.150850016728043,25.287749459907705,0.8297151685247748,1,5
28,Bournemouth,Manchester United,24.455971067504784,25.38456178710604,24.899909090142895,24.92827858233918,0.8136721513915386,27.218547826756808,24.366420461045134,25.142673808780614,25.37730934030573,0.827528998427688,5,7
28,Fulham,Arsenal,22.946188147991396,27.34349954659099,25.66057214183351,25.566475984333746,0.8540428719387432,24.676578583973246,24.855840907266668,27.17942166980023,25.30837859021112,0.8281001211321182,3,3
28,Tottenham,Aston Villa,24.945312687674285,24.4420785807245,25.56079612238445,24.92492243104874,0.8512864360547705,26.729330470866394,23.94441531949545,24.213711365856987,24.758871638890778,0.8428384660048877,2,8
28,Brentford,Manchester City,24.98109011426031,26.43389431097165,25.013981817166396,25.431184444533017,0.8238779199072834,25.60059655745011,24.775465032476582,25.587791531781573,25.157965405663855,0.8429290239014767,0,4
28,Aston Villa,Everton,26.729330470866394,23.94441531949545,24.204615321510794,24.756446027065127,0.8428384660048877,24.819204503096117,25.582007726089806,24.84159116866424,25.055507691850266,0.8263805022330521,8,4
28,Arsenal,Aston Villa,24.676578583973246,24.855840907266668,27.17942166980023,25.30837859021112,0.8305882312386423,26.709981153766392,23.94441531949545,24.204615321510794,24.75128620917179,0.8428384660048877,2,8
28,Burnley,Chelsea,22.40625598958231,25.944046171963,25.003934561200442,24.74251715176915,0.8430824761561984,25.203403330680647,24.67301028905161,25.096376267109523,25.00504216154919,0.8302686488797407,7,6
28,Manchester United,Fulham,27.212675869084848,24.366420461045134,25.142673808780614,25.375547753004142,0.8258737870744723,22.93665352185226,27.326125992309468,25.66234830789184,25.560883399861957,0.8540428719387432,2,11
28,Everton,Brighton,24.819204503096117,25.582007726089806,24.84159116866424,25.055507691850266,0.8288459451980213,23.595880089578905,24.689690736703753,25.382227132148643,24.51947229790627,0.8294653596267535,7,8
28,Brighton,Fulham,23.595880089578905,24.680892070384854,25.382227132148643,24.516832698010603,0.8294624998948753,22.93665352185226,27.326125992309468,25.66234830789184,25.560883399861957,0.8540428719387432,0,8
28,Everton,Chelsea,24.819204503096117,25.576298731380813,24.84159116866424,25.053794993437567,0.8298171802527641,25.203403330680647,24.67301028905161,25.096376267109523,25.00504216154919,0.8341224745355114,6,8
28,Bournemouth,Burnley,24.455971067504784,25.38456178710604,24.899909090142895,24.92827858233918,0.814354508800345,22.40625598958231,25.944046171963,25.003934561200442,24.74251715176915,0.8450824761561984,3,9
28,Manchester United,Chelsea,27.212675869084848,24.366420461045134,25.142673808780614,25.375547753004142,0.8282759218669732,25.203403330680647,24.67301028905161,25.083129250355352,25.00018492207266,0.8332958727197437,7,4
28,Fulham,Nottingham Forest,22.93665352185226,27.326125992309468,25.66234830789184,25.560883399861957,0.8550428719387432,24.08104189545118,25.43266993705924,26.667912633232525,25.61526665066783,0.8365657901456942,3,2
28,Everton,Wolves,24.821986503096117,25.576298731380813,24.84159116866424,25.054815060104236,0.829922059664149,26.831686147657603,24.78864596638592,24.150850016728043,25.278320575245786,0.8307519662346543,1,13
28,Wolves,Aston Villa,26.831686147657603,24.78864596638592,24.150850016728043,25.278320575245786,0.82798326084542,26.709981153766392,23.93380930113393,24.204615321510794,24.746336733936417,0.8428384660048877,0,1
28,Liverpool,Southampton,25.955546349537507,26.227949915313623,25.45092120057143,25.86131831684198,0.8505914289606623,24.80961646410104,24.697568953114484,24.762416563742008,24.761842240697366,0.8492683112588933,4,3
28,Bournemouth,Chelsea,24.440343469621187,25.38456178710604,24.899909090142895,24.923590302974098,0.8187468584361047,25.203403330680647,24.67301028905161,25.083129250355352,25.00018492207266,0.832257669783283,6,1
28,Manchester City,Arsenal,25.58241267569741,24.775465032476582,25.587791531781573,25.1531163705298,0.8449196762571936,24.676578583973246,24.849272023742856,27.17942166980023,25.3066268879381,0.8291994236853063,11,2
28,Burnley,Nottingham Forest,22.40625598958231,25.944046171963,25.003934561200442,24.74251715176915,0.8450824761561984,24.08104189545118,25.43266993705924,26.667912633232525,25.61526665066783,0.8379412246406933,3,0
28,Chelsea,Southampton,25.203403330680647,24.67301028905161,25.083129250355352,25.00018492207266,0.8306140069055232,24.80389170601323,24.697568953114484,24.762416563742008,24.75955233746224,0.8537798030641213,3,7
28,Brentford,Burnley,24.963696850408724,26.43389431097165,25.013981817166396,25.42654624083926,0.8238969924524358,22.40625598958231,25.944046171963,25.003934561200442,24.74251715176915,0.8450824761561984,2,2
28,Manchester City,Wolves,25.58241267569741,24.775465032476582,25.587791531781573,25.1531163705298,0.8449196762571936,26.831686147657603,24.78864596638592,24.150850016728043,25.278320575245786,0.8271714737692956,3,1
28,Burnley,Aston Villa,22.40625598958231,25.944046171963,24.99928479399342,24.74065724488634,0.843745578732,26.709981153766392,23.93380930113393,24.204615321510794,24.746336733936417,0.8428384660048877,0,2
28,Tottenham,Leicester,24.945312687674285,24.4420785807245,25.56079612238445,24.92492243104874,0.8498824991520437,24.37947606860982,25.2930694886813,25.57098154516782,25.221515627261613,0.8417703428555147,0,11
28,Burnley,Manchester City,22.40625598958231,25.944046171963,24.99928479399342,24.74065724488634,0.845745578732,25.58241267569741,24.775465032476582,25.587791531781573,25.1531163705298,0.8399274436395047,3,0
28,Crystal Palace,Burnley,23.37812233523655,24.87868327168329,25.23560214939397,24.671319937596657,0.8458921147597224,22.40625598958231,25.938751799668626,24.99928479399342,24.73871597504507,0.8452129896236358,4,1
28,Manchester City,Aston Villa,25.58241267569741,24.775465032476582,25.587791531781573,25.1531163705298,0.8399274436395047,26.709981153766392,23.93380930113393,24.204615321510794,24.746336733936417,0.842722081116251,2,1
28,Leicester,Brighton,24.355646636313764,25.2930694886813,25.57098154516782,25.216749740802403,0.8439906504388369,23.595880089578905,24.680892070384854,25.382227132148643,24.516832698010603,0.8283614658252563,11,0
28,Manchester City,Burnley,25.58241267569741,24.765878804430713,25.587791531781573,25.148003715572006,0.8395465281393109,22.40625598958231,25.938751799668626,24.994644326320813,24.736859787976027,0.8452129896236358,2,3
28,Nottingham Forest,Southampton,24.08104189545118,25.43266993705924,26.667912633232525,25.61526665066783,0.8379412246406933,24.7983764806164,24.697568953114484,24.762416563742008,24.75734624730351,0.8557272003908882,5,0
28,West Ham,Liverpool,24.47133119468502,26.896639075174182,24.85185504943573,25.62377097083051,0.8526865452754199,25.955546349537507,26.227949915313623,25.448354049079377,25.860377027961565,0.8511126741570734,2,4
28,Newcastle,Aston Villa,26.473412741037,24.52977428130414,26.098632787481588,25.59834065926094,0.8523427635693958,26.709981153766392,23.93380930113393,24.204615321510794,24.746336733936417,0.8436556719518857,3,4
28,Fulham,Aston Villa,22.93665352185226,27.31754553765722,25.66234830789184,25.558595278621357,0.8567842037450466,26.703067225999728,23.93380930113393,24.19554391691656,24.742073978640178,0.8414896451858348,4,0
28,Manchester City,Crystal Palace,25.58241267569741,24.765878804430713,25.587791531781573,25.148003715572006,0.8415465281393109,23.370381385576685,24.872652867216722,25.23560214939397,24.667302567704947,0.8443338044669251,3,2
28,Aston Villa,Burnley,26.703067225999728,23.93380930113393,24.19554391691656,24.742073978640178,0.838015513587056,22.40625598958231,25.925128592530065,24.999387146545814,24.73376174011522,0.8462129896236358,2,8
28,Manchester City,Chelsea,25.57371882717763,24.765878804430713,25.587791531781573,25.14568535596673,0.8415465281393109,25.203403330680647,24.675996719158157,25.083129250355352,25.001080851104625,0.8285278598908666,5,3
28,Manchester United,Liverpool,27.212675869084848,24.366420461045134,25.142673808780614,25.375547753004142,0.8256558887394281,25.955546349537507,26.227949915313623,25.448354049079377,25.860377027961565,0.8521126741570734,2,7
28,Everton,Manchester City,24.821986503096117,25.576298731380813,24.84159116866424,25.054815060104236,0.8313863692987696,25.57371882717763,24.765878804430713,25.587791531781573,25.14568535596673,0.8432068353842225,2,7
28,Nottingham Forest,Brighton,24.08104189545118,25.419978683628436,26.667912633232525,25.609767107514482,0.8389412246406934,23.595880089578905,24.680892070384854,25.382227132148643,24.516832698010603,0.8301231234950369,7,1
28,Crystal Palace,Bournemouth,23.370381385576685,24.872652867216722,25.23560214939397,24.667302567704947,0.84423342612921,24.440343469621187,25.38456178710604,24.899909090142895,24.923590302974098,0.8217468584361047,0,2
28,Nottingham Forest,Liverpool,24.08104189545118,25.419978683628436,26.667912633232525,25.609767107514482,0.8399412246406934,25.955546349537507,26.227949915313623,25.448354049079377,25.860377027961565,0.8523338778894869,6,3
28,Crystal Palace,Manchester City,23.370381385576685,24.872652867216722,25.23560214939397,24.667302567704947,0.84423342612921,25.57371882717763,24.765878804430713,25.587791531781573,25.14568535596673,0.8402980556916919,4,0
28,Wolves,Brighton,26.831686147657603,24.78864596638592,24.150850016728043,25.278320575245786,0.8294631199929413,23.595880089578905,24.680892070384854,25.382227132148643,24.516832698010603,0.829478926451903,8,2
28,Southampton,Wolves,24.79259233377262,24.697568953114484,24.762416563742008,24.755032588565996,0.8597272003908883,26.831686147657603,24.78864596638592,24.150850016728043,25.278320575245786,0.8310836903576839,5,0
28,Brentford,Crystal Palace,24.963696850408724,26.43389431097165,25.013981817166396,25.42654624083926,0.8224084769159146,23.370381385576685,24.872652867216722,25.23560214939397,24.667302567704947,0.8462334261292102,1,2
28,Aston Villa,Wolves,26.703067225999728,23.93380930113393,24.19554391691656,24.742073978640178,0.8351943309139976,26.82423751518335,24.78864596638592,24.150850016728043,25.275837697754366,0.8314999549811309,4,5
28,Fulham,Burnley,22.93665352185226,27.31754553765722,25.66234830789184,25.558595278621357,0.8587842037450465,22.40625598958231,25.925128592530065,24.999387146545814,24.73376174011522,0.8436177114083669,7,4
28,Manchester United,Crystal Palace,27.212675869084848,24.366420461045134,25.142673808780614,25.375547753004142,0.8263213281220344,23.36265591781614,24.872652867216722,25.23560214939397,24.66549995856082,0.8462334261292102,4,7
28,Chelsea,Nottingham Forest,25.203403330680647,24.675996719158157,25.083129250355352,25.001080851104625,0.8297359052115099,24.08104189545118,25.419978683628436,26.667912633232525,25.609767107514482,0.8386692753135107,4,3
28,Brentford,Everton,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8262123507683276,24.821986503096117,25.576298731380813,24.84159116866424,25.054815060104236,0.8312913498592456,5,1
28,Newcastle,West Ham,26.473412741037,24.52977428130414,26.098632787481588,25.59834065926094,0.8523427635693958,24.45392447616861,26.891237659789564,24.85185504943573,25.616208341942254,0.8555090872605778,3,3
28,Arsenal,Brentford,24.676578583973246,24.849272023742856,27.1708883364669,25.304635776826995,0.8289809994380107,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8273958506559427,3,5
28,Southampton,Fulham,24.781141726629766,24.697568953114484,24.762416563742008,24.750452345708855,0.8613280516355213,22.9271379649654,27.31754553765722,25.66234830789184,25.556692167243988,0.8587842037450465,2,4
28,West Ham,Southampton,24.437399635092,26.891237659789564,24.834436875369025,25.606606043201484,0.8569816436139477,24.769739123016816,24.68339018949698,24.762416563742008,24.74163767517842,0.8647772939606367,2,0
28,Nottingham Forest,Brentford,24.08104189545118,25.419978683628436,26.667912633232525,25.609767107514482,0.8403257691928528,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8284061337163992,0,3
28,Tottenham,Newcastle,24.945312687674285,24.4420785807245,25.56079612238445,24.92492243104874,0.8488426437605258,26.473412741037,24.52977428130414,26.098632787481588,25.59834065926094,0.8523427635693958,1,6
28,Newcastle,Liverpool,26.473412741037,24.52977428130414,26.098632787481588,25.59834065926094,0.8533427635693958,25.955546349537507,26.227949915313623,25.448354049079377,25.860377027961565,0.8524514302369547,5,3
28,Newcastle,Brentford,26.473412741037,24.51998788231318,26.098632787481588,25.594752312964253,0.8543427635693956,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8283423118579097,4,0
28,Chelsea,Manchester United,25.203403330680647,24.675996719158157,25.083129250355352,25.001080851104625,0.832097656989435,27.206815655328235,24.366420461045134,25.142673808780614,25.373789688877157,0.8265588624435,7,5
28,Bournemouth,Manchester City,24.440343469621187,25.38456178710604,24.899909090142895,24.923590302974098,0.8267954255694288,25.57371882717763,24.756048237117646,25.587791531781573,25.140442386733092,0.8365718148601221,4,3
28,Brighton,Newcastle,23.595880089578905,24.680892070384854,25.382227132148643,24.516832698010603,0.8290025725037746,26.473412741037,24.51998788231318,26.098632787481588,25.594752312964253,0.8553427635693958,3,7
28,Manchester City,Brighton,25.57371882717763,24.756048237117646,25.587791531781573,25.140442386733092,0.8365718148601221,23.583652413343966,24.680892070384854,25.382227132148643,24.512349216724463,0.82823701220216,6,1
28,Fulham,Brighton,22.9271379649654,27.31754553765722,25.66234830789184,25.556692167243988,0.8587842037450465,23.583652413343966,24.680892070384854,25.382227132148643,24.512349216724463,0.8299563919633018,9,3
28,Manchester United,Wolves,27.206815655328235,24.366420461045134,25.142673808780614,25.373789688877157,0.8288514820143912,26.82423751518335,24.77650049417167,24.150850016728043,25.271384357942473,0.8339559429638667,4,5
28,Leicester,Crystal Palace,24.355646636313764,25.28072600234132,25.56515237948797,25.209480679994467,0.8417971887316488,23.36265591781614,24.872652867216722,25.222408648624576,24.66022255825306,0.8462334261292102,2,4
28,Aston Villa,Arsenal,26.703067225999728,23.93380930113393,24.19554391691656,24.742073978640178,0.8361943309139976,24.676578583973246,24.849272023742856,27.1708883364669,25.304635776826995,0.8314464557449032,9,9
28,Chelsea,Brighton,25.203403330680647,24.660288819328155,25.083129250355352,24.996368481155624,0.832732367740006,23.583652413343966,24.664103400306644,25.382227132148643,24.507312615700997,0.8268550268527254,11,9
28,Aston Villa,Liverpool,26.703067225999728,23.93380930113393,24.186497077029916,24.739661488003737,0.8361943309139976,25.955546349537507,26.227949915313623,25.448354049079377,25.860377027961565,0.8515334745004085,3,0
28,Leicester,Brentford,24.33195049529982,25.268095363121517,25.56515237948797,25.19968919610376,0.8420276227538139,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8313206789278279,2,2
28,Aston Villa,Manchester City,26.703067225999728,23.93380930113393,24.186497077029916,24.739661488003737,0.8329262847692837,25.57371882717763,24.756048237117646,25.587791531781573,25.140442386733092,0.8365718148601221,4,6
28,Crystal Palace,Tottenham,23.36265591781614,24.872652867216722,25.222408648624576,24.66022255825306,0.8462334261292102,24.945312687674285,24.4420785807245,25.56079612238445,24.92492243104874,0.849421354109295,7,1
28,Wolves,Liverpool,26.816809864062982,24.77650049417167,24.150850016728043,25.268908474235683,0.8346817950285164,25.955546349537507,26.227949915313623,25.448354049079377,25.860377027961565,0.8515334745004085,2,3
28,Aston Villa,Fulham,26.703067225999728,23.93380930113393,24.186497077029916,24.739661488003737,0.8307978920116313,22.91764143919232,27.31754553765722,25.66234830789184,25.55479286208937,0.8609934883911912,2,9
28,Fulham,Brentford,22.91764143919232,27.30880131152478,25.66234830789184,25.552461068454054,0.8610785910461319,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8303028135680198,6,3
28,Leicester,Chelsea,24.33195049529982,25.268095363121517,25.56515237948797,25.19968919610376,0.8420276227538139,25.187776749318296,24.66327823586481,25.083129250355352,24.992056445662502,0.8340142741381785,5,4
28,Everton,West Ham,24.817047109156725,25.576298731380813,24.84159116866424,25.053003948993123,0.8332553878297738,24.437399635092,26.876070311026645,24.827594759490758,25.598208961170016,0.8586161009752427,3,11
28,Fulham,Crystal Palace,22.91764143919232,27.30880131152478,25.66234830789184,25.552461068454054,0.8610785910461319,23.36265591781614,24.872652867216722,25.21674805497378,24.65795832079274,0.8431624433865653,4,2
28,Brighton,Leicester,23.583652413343966,24.647410840411624,25.382227132148643,24.50230484773249,0.8313952149497474,24.33195049529982,25.26358060121676,25.56515237948797,25.197883291341853,0.8428166693185963,3,0
28,Wolves,Leicester,26.816809864062982,24.77650049417167,24.150850016728043,25.268908474235683,0.8339864958246597,24.30838688024417,25.258856734550093,25.552763678182462,25.186325541141855,0.8428166693185963,0,5
28,Wolves,Tottenham,26.816809864062982,24.77650049417167,24.150850016728043,25.268908474235683,0.8349628604222024,24.945312687674285,24.4420785807245,25.56079612238445,24.92492243104874,0.851421354109295,6,6
28,Tottenham,Manchester United,24.945312687674285,24.4420785807245,25.543118711670164,24.920208454858262,0.8503827680690514,27.206815655328235,24.366420461045134,25.118976506716407,25.36905022846432,0.8308114243154325,5,7
28,Crystal Palace,Wolves,23.36265591781614,24.872652867216722,25.21674805497378,24.65795832079274,0.8431624433865653,26.816809864062982,24.747365426656618,24.145014272250144,25.25647489280346,0.8331887194074298,8,2
28,Brighton,Tottenham,23.570918800530876,24.647410840411624,25.382227132148643,24.49763585636769,0.8324248928985775,24.945312687674285,24.428147479019774,25.525539582396057,24.91041261642677,0.8473411918138638,12,8
28,Brighton,Aston Villa,23.55875927674406,24.647410840411624,25.382227132148643,24.493177364312526,0.8359934113703337,26.703067225999728,23.93380930113393,24.186497077029916,24.739661488003737,0.8307978920116313,4,4
28,Brighton,Manchester United,23.55875927674406,24.647410840411624,25.367702674215842,24.488335878334922,0.8402575082067005,27.200967161999134,24.366420461045134,25.118976506716407,25.36729568046559,0.8315288024794107,12,5
28,Brighton,Liverpool,23.55875927674406,24.647410840411624,25.353258644220155,24.483521201669696,0.842246627146835,25.955546349537507,26.22083854705632,25.448354049079377,25.858006571875798,0.8515334745004085,4,9
28,Everton,Arsenal,24.817047109156725,25.576298731380813,24.84159116866424,25.053003948993123,0.8388415944451649,24.676578583973246,24.849272023742856,27.1708883364669,25.304635776826995,0.8305711200466483,7,5
28,Wolves,Crystal Palace,26.816809864062982,24.73304768497279,24.145014272250144,25.251225054186058,0.8356704117522796,23.36265591781614,24.872652867216722,25.203628783370487,24.652710612151427,0.8441624433865653,2,7
28,Brentford,Southampton,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8325379656705812,24.76423938451147,24.68339018949698,24.762416563742008,24.73943777977628,0.8637957193865088,9,7
28,Brentford,Manchester United,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8312580223710561,27.200967161999134,24.366420461045134,25.095412940130732,25.36258296714845,0.8315288024794107,10,11
28,Liverpool,Brighton,25.955546349537507,26.22083854705632,25.448354049079377,25.858006571875798,0.8515334745004085,23.55875927674406,24.63863727773832,25.33889458546042,24.476101113281125,0.843121855878851,12,4
28,Bournemouth,Brighton,24.423906300309014,25.370848510915565,24.899909090142895,24.914088060116956,0.8303485351608514,23.55875927674406,24.63863727773832,25.33889458546042,24.476101113281125,0.8424951429353659,6,1
28,Burnley,Fulham,22.40625598958231,25.919844808980283,24.999387146545814,24.731824352813636,0.841930960384438,22.91764143919232,27.30880131152478,25.66234830789184,25.552461068454054,0.8610785910461319,1,12
28,Leicester,Burnley,24.30838688024417,25.233940271522158,25.552763678182462,25.176358955930684,0.8428166693185963,22.40625598958231,25.919844808980283,24.999387146545814,24.731824352813636,0.8414103994795282,8,0
28,Liverpool,Bournemouth,25.955546349537507,26.22083854705632,25.448354049079377,25.858006571875798,0.8525334745004085,24.423906300309014,25.370848510915565,24.887858737119203,24.9096695973416,0.8327602253198664,4,1
28,Brentford,Wolves,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8306081272690229,26.816809864062982,24.73304768497279,24.145014272250144,25.251225054186058,0.837118101154443,5,7
28,Nottingham Forest,Everton,24.056471404944066,25.414472050947754,26.662959386479272,25.600650611441907,0.8421839788354475,24.817047109156725,25.576298731380813,24.84159116866424,25.053003948993123,0.8383440689643719,5,3
28,Bournemouth,Leicester,24.408365554466897,25.370848510915565,24.887858737119203,24.905007373588965,0.8359691165825378,24.30838688024417,25.233940271522158,25.552763678182462,25.176358955930684,0.8419698194401264,4,3
28,Nottingham Forest,Newcastle,24.056471404944066,25.414472050947754,26.662959386479272,25.600650611441907,0.8408490959108097,26.473412741037,24.51998788231318,26.098632787481588,25.594752312964253,0.8570598746298674,0,6
28,Arsenal,Liverpool,24.676578583973246,24.849272023742856,27.1708883364669,25.304635776826995,0.8276870102806388,25.955546349537507,26.22083854705632,25.448354049079377,25.858006571875798,0.8525334745004085,3,4
28,Tottenham,Wolves,24.930399406362593,24.428147479019774,25.507645195491293,24.900172576771215,0.84707194172284,26.816809864062982,24.73304768497279,24.145014272250144,25.251225054186058,0.8414306338644231,6,9
28,Arsenal,Manchester United,24.676578583973246,24.849272023742856,27.1708883364669,25.304635776826995,0.8288549012637794,27.200967161999134,24.366420461045134,25.099798682602955,25.363460115642898,0.8305629717764761,9,8
28,Tottenham,Everton,24.915570275065576,24.428147479019774,25.507645195491293,24.894735228628974,0.8459725850933013,24.817047109156725,25.576298731380813,24.84159116866424,25.053003948993123,0.8428854532521491,7,10
28,Manchester United,Bournemouth,27.200967161999134,24.366420461045134,25.099798682602955,25.363460115642898,0.8297652949183055,24.39202069078304,25.3557589074155,24.87587503228484,24.89068002154452,0.8395504586394757,3,6
28,Wolves,Everton,26.816809864062982,24.73304768497279,24.145014272250144,25.251225054186058,0.8438975268819657,24.817047109156725,25.576298731380813,24.835267146938726,25.050895941751286,0.8452440504505659,8,10
28,Leicester,Newcastle,24.283625960964315,25.224720120207873,25.540444957504025,25.162791223277623,0.843566239783442,26.473412741037,24.51998788231318,26.098632787481588,25.594752312964253,0.8604725957957785,1,3
28,Fulham,Tottenham,22.91764143919232,27.30880131152478,25.66234830789184,25.552461068454054,0.8610785910461319,24.915570275065576,24.428147479019774,25.507645195491293,24.894735228628974,0.843227974378093,12,0
28,Arsenal,Burnley,24.676578583973246,24.849272023742856,27.1708883364669,25.304635776826995,0.8294814238533796,22.410135632482774,25.919844808980283,24.999387146545814,24.732729602823742,0.8400009012061975,8,7
28,Wolves,Arsenal,26.816809864062982,24.73304768497279,24.145014272250144,25.251225054186058,0.8448514392725962,24.676578583973246,24.842716277986096,27.1708883364669,25.302887577958522,0.8304587801815523,6,11
28,Leicester,Liverpool,24.283625960964315,25.224720120207873,25.540444957504025,25.162791223277623,0.844566239783442,25.955546349537507,26.22360283277061,25.448354049079377,25.858928000447225,0.8525334745004085,2,2
28,Burnley,Newcastle,22.410135632482774,25.919844808980283,24.999387146545814,24.732729602823742,0.8391576152305927,26.448582315428965,24.507236466260267,26.098632787481588,25.585110708623244,0.8636913503990731,2,6
28,Burnley,West Ham,22.410135632482774,25.919844808980283,24.999387146545814,24.732729602823742,0.839292418000777,24.437399635092,26.876070311026645,24.827594759490758,25.598208961170016,0.8608873032622172,4,4
28,Aston Villa,Newcastle,26.703067225999728,23.93380930113393,24.186497077029916,24.739661488003737,0.8306152485310448,26.448582315428965,24.482213350651378,26.098632787481588,25.575935566233323,0.8656913503990731,0,7
28,Wolves,Burnley,26.811376530729643,24.73304768497279,24.145014272250144,25.24941394307495,0.8442911317448568,22.410135632482774,25.919844808980283,24.999387146545814,24.732729602823742,0.839292418000777,3,8
28,Brentford,Tottenham,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8310834890576818,24.915570275065576,24.428147479019774,25.507645195491293,24.894735228628974,0.842700754896139,6,4
28,Tottenham,Bournemouth,24.90082480604374,24.428147479019774,25.507645195491293,24.8893285566543,0.8433410744380863,24.39202069078304,25.3557589074155,24.87587503228484,24.89068002154452,0.841788579704509,1,9
28,Fulham,Manchester City,22.91764143919232,27.30880131152478,25.66234830789184,25.552461068454054,0.8610785910461319,25.57371882717763,24.756048237117646,25.587791531781573,25.140442386733092,0.8393534903569616,3,1
28,Everton,Brentford,24.817047109156725,25.57907650915859,24.835267146938726,25.051729275084618,0.8476152702780787,24.963696850408724,26.427667855945195,25.00301316881475,25.41992522337894,0.8323896764800461,7,7
28,Manchester City,Leicester,25.565049095233867,24.756048237117646,25.587791531781573,25.138130458214754,0.8361761972253201,24.26019411106085,25.21222999102849,25.540444957504025,25.153108801625176,0.847566239783442,1,2
28,Liverpool,Manchester City,25.942978849194652,26.22360283277061,25.448354049079377,25.855157750344368,0.8525334745004085,25.565049095233867,24.756048237117646,25.587791531781573,25.138130458214754,0.8348495846712056,5,3
28,West Ham,Leicester,24.437399635092,26.876070311026645,24.809327419957295,25.593337670627758,0.8608873032622172,24.26019411106085,25.21222999102849,25.540444957504025,25.153108801625176,0.8477569397727458,1,0
28,Leicester,Nottingham Forest,24.26019411106085,25.21222999102849,25.52839780767353,25.148289941692976,0.8484522692843791,24.056471404944066,25.414472050947754,26.662959386479272,25.600650611441907,0.8408490959108097,0,2
28,Bournemouth,Nottingham Forest,24.39202069078304,25.342121563335116,24.86395759768785,24.881764514165493,0.8449327087371141,24.056471404944066,25.414472050947754,26.662959386479272,25.600650611441907,0.8411327262350606,7,0
28,Burnley,Tottenham,22.410135632482774,25.90629795981554,24.999387146545814,24.72776242479667,0.8411079851312484,24.90082480604374,24.413704785184425,25.507645195491293,24.884032902248006,0.8429962884492366,7,4
28,Chelsea,Tottenham,25.187776749318296,24.666270641817995,25.083129250355352,24.992954167448456,0.8361402447618631,24.90082480604374,24.399852612101256,25.507645195491293,24.87895377211751,0.8452926264744335,7,7
28,Leicester,Bournemouth,24.26019411106085,25.21222999102849,25.52839780767353,25.148289941692976,0.8490720118570277,24.39202069078304,25.334608778272717,24.852160260178184,24.87493456205782,0.8462952531901101,3,0
28,Manchester United,Leicester,27.200967161999134,24.366420461045134,25.099798682602955,25.363460115642898,0.8286339869173838,24.26019411106085,25.21222999102849,25.52839780767353,25.148289941692976,0.8497697232063223,2,5
28,Leicester,Fulham,24.26019411106085,25.21222999102849,25.522861003178292,25.146075219894886,0.8483714124415888,22.91764143919232,27.30880131152478,25.66234830789184,25.552461068454054,0.8610785910461319,1,6
28,Arsenal,Fulham,24.676578583973246,24.842716277986096,27.1708883364669,25.302887577958522,0.82884268769901,22.91764143919232,27.30880131152478,25.66234830789184,25.552461068454054,0.8610785910461319,2,11
28,Southampton,Arsenal,24.76423938451147,24.68339018949698,24.762416563742008,24.73943777977628,0.8674081431191698,24.676578583973246,24.83623863317156,27.1708883364669,25.30116020600798,0.8258023148656762,10,9
28,Crystal Palace,Arsenal,23.36265591781614,24.872652867216722,25.203628783370487,24.652710612151427,0.8457207536793626,24.676578583973246,24.83623863317156,27.1708883364669,25.30116020600798,0.8262556751128165,4,2
28,Wolves,Manchester United,26.811376530729643,24.72834292306803,24.145014272250144,25.247688863709868,0.8497137574535781,27.200967161999134,24.366420461045134,25.099798682602955,25.363460115642898,0.8329553732969528,7,5
28,Aston Villa,Brentford,26.703067225999728,23.92312236485909,24.186497077029916,24.734674251075482,0.8315887091586712,24.963696850408724,26.421453853828794,25.00301316881475,25.418061022744023,0.829915572579364,6,5
